district_code,subdistrict_code,village_cod,village_name,num_households,centre_lat,centre_long,ne_lat,ne_long,sw_lat,sw_long
207,1098,220768,Baswari,1654,26.0074511,85.6576156,26.0194702,85.6619337,25.9994621,85.6504515
207,1098,220769,Pipra Kamalpur,251,26.2500668,86.5021814,26.2606068,86.523308,26.246748,86.4762041
207,1098,220770,Alola,273,26.2496984,86.4870189,26.2569293,86.5231016,26.2416878,86.4742123
207,1098,220771,Harari,602,26.237902,86.4870189,26.2457675,86.4965516,26.229124,86.4771959
207,1098,220772,Mainahi,991,26.2294838,86.504708,26.2427349,86.5259629,26.2184505,86.4899138
207,1098,220773,Baranjhula,640,26.2168419,86.5002863,26.2206668,86.5047988,26.213972,86.496788
207,1098,220774,Amahi,530,26.2165856,86.4947724,26.2231846,86.4974289,26.2140351,86.482414
207,1098,220775,Deonathpatti,520,26.5824629,85.6730244,26.5885296,85.6778026,26.5733298,85.6639022
207,1098,220776,Sarauti,1277,25.1967404,84.6662199,25.203886,84.6806029,25.1872195,84.6493837
207,1098,220777,Nighma,449,26.215258,86.4655308,26.2199383,86.4718246,26.2128372,86.4546127
207,1098,220778,Nawabakhar,610,26.2262453,86.4790917,26.2322769,86.4929887,26.222147,86.4652863
207,1098,220779,Dhanpat Barhi,122,26.2254877,86.4617379,26.2357844,86.4748458,26.2179756,86.4536133
207,1098,220780,Hatni,767,26.2434302,86.4718518,26.2642841,86.4812317,26.2288303,86.4644165
207,1098,220781,Pirojgarh,1513,26.2765023,86.437709,26.2826414,86.4481758,26.2683333,86.4280701
207,1098,220782,Kewatna,1158,26.26685,86.404264,26.2804089,86.4276124,26.2532997,86.3907319
207,1098,220783,Bishuharia,502,26.2475783,86.4010112,26.2559583,86.4056779,26.2441273,86.3903962
207,1098,220784,Chikna,932,26.2560415,86.421037,26.2655258,86.4311597,26.2449245,86.4039765
207,1098,220785,Bhirahar,266,25.0960742,85.3131194,27.5213199,88.289752,24.286278,83.3148651
207,1098,220786,Biraul,387,25.9426399,86.2437941,25.9542198,86.2573581,25.9339454,86.2282563
207,1098,220787,Rajuahi,321,26.247513,86.4579446,26.2535477,86.4627378,26.2426292,86.4514772
207,1098,220788,Sahorwa,422,26.2387279,86.4604735,26.2501487,86.4674225,26.2302341,86.4516372
207,1098,220789,Dhabghat,321,26.2266829,86.4503572,26.2324867,86.4570845,26.2179108,86.4408109
207,1098,801301,Ghoghardiha (NP),3257,26.2835025,86.4657543,26.2916966,86.4849985,26.2731483,86.4563141
207,1099,220790,Manmohan,226,26.5261589,86.0147084,26.5353165,86.0254059,26.5147035,86.0087509
207,1099,220791,Sonbarsa,418,25.6942734,86.7078725,0,0,0,0
207,1099,220793,Amarupi,116,26.226251,86.3800976,26.2287351,86.3826285,26.2193316,86.3684463
207,1099,220794,Biharpur,397,26.2332813,86.3904474,26.2371196,86.3920135,26.2298391,86.3828336
207,1099,220795,Nemua,445,26.239858,86.3870843,26.2486344,86.3970642,26.2331028,86.3800278
207,1099,220796,Bodai,237,26.2366551,86.3769533,26.2436619,86.3837891,26.2296582,86.3696897
207,1099,220797,Baswa,183,26.2298767,86.3712536,26.2324905,86.3775632,26.2274913,86.3652344
207,1099,220799,Ramauli,142,27.0341578,84.3923127,27.0409736,84.4012223,27.0305653,84.3846358
207,1099,220800,Tamoria,913,26.2464336,86.355418,26.2574024,86.3652205,26.2421797,86.3470243
207,1099,220801,Sonre,833,26.2528418,86.3756867,26.2621078,86.3913421,26.2429942,86.363144
207,1099,220802,Bishunpatti,254,26.3332125,84.6138973,26.3397598,84.6228484,26.3220959,84.5984038
207,1099,220803,Kachhwi,1942,26.2446983,86.3388575,0,0,0,0
207,1099,220804,Berma,1116,26.2633535,86.3249995,26.2733039,86.3371277,26.2498074,86.3193433
207,1099,220805,Bhakhrauli,247,25.6217789,84.3844304,25.6301938,84.3925017,25.6151561,84.3750993
207,1099,220806,Bijulipur,168,25.1068609,84.8626569,25.1128882,84.8667754,25.1016215,84.8588029
207,1099,220807,Kachhua,1502,26.2351776,86.3471787,0,0,0,0
207,1099,220808,Maibi,1040,26.2230158,86.3628146,0,0,0,0
207,1099,220809,Belauncha,2379,26.2132419,86.3547844,26.2159386,86.358354,26.2084306,86.3511013
207,1099,220810,Siwaisinghpur,325,26.0659436,85.9195938,26.0685806,85.9232865,26.0622291,85.9161759
207,1099,220812,Dip,4559,26.2131595,86.3224638,26.2395629,86.3447418,26.1992665,86.289688
207,1099,220815,Behat,4123,26.2265371,86.2691848,26.2412203,86.2911147,26.2112083,86.2505034
207,1099,220816,Kaithinia,1855,26.2181051,86.2882729,0,0,0,0
207,1099,220817,Rutaul,389,26.2099567,86.2552215,26.216217,86.2645186,26.2043018,86.2480162
207,1099,220818,Madanpur,695,24.6553003,84.5772433,24.6662454,84.5970011,24.6488505,84.5619392
207,1099,220819,Sohrai,554,26.1925252,86.265377,26.1974926,86.273369,26.1817761,86.2522661
207,1099,220821,Daia Khaorwar,798,26.1973093,86.2793375,26.2083895,86.2839333,26.1892772,86.2697902
207,1099,220822,Gongapur,913,26.1856429,86.2844131,26.1916022,86.2927596,26.1771274,86.2698558
207,1099,220824,Lakhnaur,3807,26.1997036,86.3233668,0,0,0,0
207,1099,220825,Ankusi,688,26.1847212,86.3059787,26.1899643,86.311447,26.1664446,86.2994689
207,1099,220827,Gunakarpur,607,26.1727287,86.2983683,26.1802289,86.3061754,26.1635074,86.2903061
207,1099,220828,Kasiam,748,26.1746248,86.314856,26.1817263,86.3200304,26.1635398,86.3044434
207,1099,220830,Balia,854,25.39925,86.355409,0,0,0,0
207,1099,220831,Umri,1275,25.6228212,84.1843932,25.6295709,84.1932965,25.6190845,84.1773319
207,1099,220832,Laufa,1375,26.1931022,86.345833,26.2025395,86.3609934,26.1762951,86.3327122
207,1099,220833,Pure,502,26.1936056,86.3655534,26.1994706,86.3719786,26.186327,86.3592607
207,1100,220834,Kalikapur,318,26.496593,86.0905472,26.5014747,86.0980082,26.4907974,86.0863567
207,1100,220835,Matras,1164,26.2525501,86.451025,26.2579418,86.4595566,26.2244758,86.429512
207,1100,220836,Bishunpur,473,25.7882434,85.3433404,25.7928504,85.34774,25.7821979,85.3364487
207,1100,220837,Pauni,152,25.5111741,83.9400227,25.522312,83.9469376,25.5053271,83.9286421
207,1100,220838,Az Rakbe Pauni,420,26.2286936,86.4124031,26.2316551,86.4179611,26.2236213,86.4054564
207,1100,220839,Chapram,325,26.2420586,86.4161998,26.2500303,86.4205329,26.2338192,86.4075669
207,1100,220840,Shankarpur,191,26.0311984,86.8685324,26.0353582,86.8709608,26.0275473,86.8640639
207,1100,220841,Desam,353,26.2169598,86.4149342,26.2202929,86.4205552,26.2107199,86.4073638
207,1100,220842,Az Rakbe Desam,223,26.2138218,86.4073403,26.2162512,86.415146,26.2112769,86.4047545
207,1100,220843,Tardiha,1501,26.222311,86.4195681,26.2275652,86.4237785,26.2186336,86.4153457
207,1100,220846,Bath,1306,26.2161678,86.4003214,0,0,0,0
207,1100,220847,Sundar Birajit,1319,26.2356562,86.3959473,26.2458553,86.4118346,26.2132339,86.3785324
207,1100,220848,Adit dih,266,26.1859447,86.3541509,26.1890023,86.3582885,26.1815261,86.3519515
207,1100,220849,Pachahi,2291,26.1838693,86.3554555,26.1906791,86.3591481,26.1819759,86.3474321
207,1100,220850,Madhepur,5720,26.1755791,86.3800956,0,0,0,0
207,1100,220851,Sikaria,341,24.8551447,84.14879,24.8683796,84.1727217,24.8380755,84.1361158
207,1100,220853,Mahisan,1485,25.854547,86.4699556,25.8595711,86.4719081,25.8491824,86.466887
207,1100,220854,Sarauni,376,25.7543484,86.9393189,25.7681674,86.9528275,25.7388743,86.9164199
207,1100,220855,Bhumpur,387,26.3479966,87.0574302,26.3599089,87.0777817,26.3314189,87.0249481
207,1100,220856,Nawada,1491,24.8866859,85.5434572,24.9208072,85.5580473,24.8603503,85.5114412
207,1100,220857,Kapar Phora,169,26.1747252,86.4067075,26.176752,86.4105986,26.1712856,86.403755
207,1100,220858,Tingri,311,26.1594742,86.4161998,26.1688193,86.4254989,26.1548613,86.4033354
207,1100,220859,Rupauli,306,25.5937025,87.1472765,25.6127642,87.1591568,25.5769405,87.1372375
207,1100,220860,Kurson,296,26.1613882,86.4041759,26.1632383,86.4067626,26.1584907,86.4033402
207,1100,220861,Pakhaul,139,26.1458536,86.4022771,26.1501331,86.4080657,26.1427249,86.3987579
207,1100,220862,Chunni,428,26.1971947,87.0399404,26.2104893,87.0558699,26.1745603,87.0164182
207,1100,220863,Bhakrain,1091,26.1456645,86.3946813,26.1483113,86.3968707,26.1435344,86.391077
207,1100,220864,Betauna,183,26.4336158,85.866535,26.4481734,85.8769455,26.4243983,85.8582075
207,1100,220866,Khajura,611,24.9615372,83.6863644,24.9637572,83.6882472,24.9601779,83.6848247
207,1100,220867,Parsad,1861,26.1450946,86.371887,26.1519336,86.3778837,26.1403694,86.3692628
207,1100,220868,Az Rakbe Sidhi Tajpur,1027,26.133186,86.3383098,26.1366309,86.3478393,26.1305504,86.3357695
207,1100,220869,Banki,1312,26.134483,86.3604859,26.1422997,86.3795317,26.1219291,86.3247452
207,1100,220870,Birpur,408,26.515046,87.009943,26.5249468,87.0245827,26.5054387,86.9979001
207,1100,220871,Bhit Bhagwanpur,2953,26.1074838,86.3427458,26.1283341,86.3631362,26.0891801,86.3247297
207,1100,220874,Mahasingh Hasauli,495,26.0906305,86.3471814,26.093582,86.3500823,26.0836964,86.3386078
207,1100,220875,Daldal,1698,26.0815029,86.3655534,26.0889968,86.378311,26.0688819,86.3482283
207,1100,220876,Madanpur,666,24.6553003,84.5772433,24.6662454,84.5970011,24.6488505,84.5619392
207,1100,220877,Khor,508,26.1172559,84.0973258,26.1245803,84.1023405,26.1105288,84.0911407
207,1100,220878,Bahera,529,26.0811838,86.125116,0,0,0,0
207,1100,220879,Birpur Burh,198,26.1163145,86.3712536,26.1246242,86.3746792,26.1152171,86.367569
207,1100,220880,Rohua,791,25.9191354,86.5463789,25.9251652,86.5546113,25.9104519,86.5401001
207,1100,220881,Ratwara,188,25.9878165,85.8435049,26.0027923,85.8547058,25.966646,85.8359069
207,1100,220883,Karhara,1263,26.1457285,86.4120867,26.1471076,86.4131677,26.1443627,86.4104426
207,1100,220884,Doalakh,1531,26.1208065,86.4332814,26.1234612,86.4359236,26.1181632,86.4316964
207,1100,220885,Kharik,637,25.3674628,87.0021512,25.3754143,87.0078569,25.3607377,86.9945377
207,1100,220886,Madhu Sagram,495,26.1160361,86.3896168,26.1200465,86.4008942,26.1062333,86.3731005
207,1100,220887,Jagir Sagram,169,26.1110148,86.3953143,26.1145324,86.3975829,26.1078338,86.3900833
207,1100,220888,Bheja,2315,26.1014099,86.3946813,26.1088569,86.4004326,26.0938654,86.3894892
207,1100,220889,Barsham,814,25.8150409,86.5160763,25.8195075,86.5266417,25.8085347,86.502388
207,1100,220891,Khajuri,710,25.4663447,84.9830542,25.4680578,84.9851531,25.4614152,84.9778298
207,1100,220892,Parsauni,183,26.393841,85.917677,26.3982895,85.9224845,26.3807977,85.9085369
207,1100,220893,Balthi,498,26.0643045,86.3858181,26.0696048,86.3956909,26.0576401,86.3780518
207,1100,220894,Parwalpur,1011,25.2068869,85.3640047,25.2145509,85.375185,25.2004174,85.3538561
207,1100,220895,Bakwa,1916,26.1064299,84.8541869,26.1134279,84.8660889,26.098917,84.8459624
207,1100,220896,Bhargawan,1315,26.7038715,84.7759425,26.718214,84.7894364,26.6900445,84.7644727
207,1100,220897,Tangraha,909,26.0772373,86.4313838,26.0885124,86.4459226,26.0630186,86.4166184
207,1100,220899,Lilja,117,26.0853678,86.4320163,26.0897178,86.438713,26.0824965,86.4237441
207,1100,220900,Parsauni,396,26.393841,85.917677,26.3982895,85.9224845,26.3807977,85.9085369
207,1100,220901,Mahpatia,1444,26.1145256,86.4478279,26.1178072,86.4514469,26.1110269,86.4431389
207,1100,220902,Chhatauni,364,26.3958808,85.2986154,26.3981742,85.3079796,26.38964,85.294268
207,1100,220903,Mahsa,345,26.1133909,86.4617379,26.120674,86.4703447,26.0966376,86.4530334
207,1100,220904,Bhawanipur,370,26.4646838,86.9974385,26.4763393,87.0087736,26.4516104,86.9849014
207,1100,220907,Mainahi,193,26.2294838,86.504708,26.2427349,86.5259629,26.2184505,86.4899138
207,1100,220910,Gobargarha,257,26.1501447,86.5173392,26.1581668,86.5303497,26.1450079,86.5049665
207,1100,220912,Garhgaon,329,26.1497789,86.5021814,26.1573753,86.5147934,26.1418018,86.4891891
207,1100,220913,Basipatti,1061,26.1343526,86.47438,26.1500071,86.4903718,26.1157722,86.4605253
207,1100,220915,Bhagta,525,26.1294638,86.4554156,26.1348266,86.4648895,26.1203059,86.4462201
207,1100,220916,Dara,1676,24.863189,86.8947789,24.8760966,86.9095381,24.8556594,86.883049
207,1100,220917,Bela,254,24.9694491,84.973511,24.9747597,84.9820745,24.9616545,84.964701
207,1100,220918,Harshankri,147,26.1378176,86.435179,26.1408214,86.4396896,26.1320171,86.4319687
207,1100,220919,Rampur,133,27.0592413,84.5458072,27.0733795,84.5552213,27.0524405,84.5282364
